Id,SalePrice
1640,260688.8384673485
1641,176489.8879275062
1642,236536.24419099066
1643,222727.8102155977
1644,226145.08373284296
1645,243628.3766564494
1646,168029.7760600628
1647,164337.4224563832
1648,130350.10338554658
1649,148974.34441739458
1650,111143.51164074152
1651,120363.00489826853
1652,110823.36322580121
1653,110880.35818583413
1654,141486.31202848855
1655,146633.0533111845
1656,141291.09784010248
1657,144741.66518070875
1658,144038.09605841874
1659,122949.64959420433
1660,149339.12119125004
1661,447997.90288176073
1662,359521.90199848765
1663,358240.1952044638
1664,490744.688178419
1665,295604.7645560197
1666,305902.057807809
1667,352477.1594660603
1668,338675.3213860368
1669,294448.0947392976
1670,333807.4998900699
1671,255659.59300675016
1672,415490.2682178468
1673,289595.16161615314
1674,243245.718004245
1675,185592.24958979405
1676,189830.3046669269
1677,202467.2755960485
1678,426255.8100573112
1679,349430.5189743589
1680,295681.4192162744
1681,231466.3142989417
1682,291542.8853915488
1683,178138.63202693796
1684,187949.07109797167
1685,183791.39715903567
1686,173955.30638576063
1687,181137.83615780433
1688,196457.11392869015
1689,203842.90647440124
1690,213933.9950519556
1691,202197.51732735455
1692,275701.8643051934
1693,179667.8145226994
1694,185406.36470264845
1695,167476.316323828
1696,277334.35118705285
1697,172962.9896222812
1698,328972.9350515499
1699,337456.1058497029
1700,240314.12771923703
1701,267531.3272327573
1702,247749.2906256704
1703,250317.56841565884
1704,277781.26514607115
1705,248957.87144139642
1706,384533.86080798897
1707,205038.97721244313
1708,199624.7558271927
1709,272848.8770445156
1710,219603.98748393735
1711,272281.3322945266
1712,253093.91525175943
1713,263244.1276576554
1714,216031.17221226744
1715,206751.84831005844
1716,179043.46921885794
1717,181204.80976857635
1718,133096.1936887976
1719,203253.63224035272
1720,254052.48691404008
1721,172472.21477239096
1722,126285.88036264858
1723,161447.80256023663
1724,205962.04859532023
1725,235121.68045927372
1726,188059.40522741372
1727,146880.1507892974
1728,194378.1307359664
1729,161294.90623026338
1730,167878.43121923754
1731,129165.96833266971
1732,133248.7097213377
1733,111740.19375160433
1734,121829.16893744406
1735,147115.4754867975
1736,115889.22915723136
1737,308057.85933624284
1738,231569.09364438624
1739,258462.5892249725
1740,207240.4325277821
1741,185735.29493936687
1742,160508.98035427273
1743,176793.03050118973
1744,295486.5967320286
1745,199516.79313653987
1746,193292.81580316875
1747,213940.49842568746
1748,227754.4764328564
1749,152684.9370215898
1750,127303.64397850036
1751,268053.14764373517
1752,116937.16534824365
1753,144971.28246955347
1754,196554.4466035884
1755,168575.86062006807
1756,133955.85587809866
1757,118020.30731927376
1758,148205.44222234303
1759,157880.54566627782
1760,162240.9169523499
1761,140495.64527957182
1762,172155.0334998805
1763,178864.78307545092
1764,108990.10517617778
1765,164492.8695051236
1766,192905.00972891357
1767,236843.4854478383
1768,138286.92920621124
1769,179967.81229467186
1770,164953.17153048402
1771,107792.92428733391
1772,130113.56510445333
1773,123816.38977477788
1774,139032.53020036753
1775,144830.70940302731
1776,126293.69392581745
1777,109042.98550904129
1778,141009.1358651746
1779,120524.59136826295
1780,186722.43028442518
1781,122242.76648200114
1782,88688.6468362828
1783,143272.89306296172
1784,105054.03628479215
1785,114503.9264693056
1786,135288.48246639507
1787,173166.86579575826
1788,71704.28020211683
1789,94218.02141844352
1790,74108.43138626078
1791,199107.7175053686
1792,157309.89318916367
1793,134992.5074306357
1794,157546.7519272525
1795,126122.04247240286
1796,138633.8001121494
1797,117754.9086474707
1798,116662.96463264525
1799,104494.20332479494
1800,126043.67414048829
1801,120645.44175922174
1802,137549.16358273628
1803,146873.89999595273
1804,138994.03392361145
1805,142806.4591579239
1806,130319.54163302446
1807,134499.80412346244
1808,122712.027993779
1809,117840.63937700324
1810,135360.94777861427
1811,99177.12607990722
1812,92067.38400393304
1813,118420.88957310673
1814,98415.63955436651
1815,59614.46615316464
1816,111861.35686231812
1817,106919.11042414219
1818,144834.17976692563
1819,129520.43620206196
1820,76561.56715611386
1821,125541.40686943123
1822,153273.74390766775
1823,58143.97042823375
1824,123812.38982977705
1825,134742.5814687227
1826,104640.82296062495
1827,94723.54501499198
1828,128051.20968869496
1829,133869.90689673732
1830,139168.07282538962
1831,134437.71976110447
1832,75301.8184277735
1833,150471.40864572563
1834,134165.45182442528
1835,108792.87197382991
1836,119450.37323564274
1837,83086.22640522162
1838,116778.24459513937
1839,118399.87124146416
1840,133388.79019333224
1841,125604.35392286476
1842,92686.35002853509
1843,120072.91255139525
1844,142340.9159120755
1845,134059.40630070755
1846,153987.23114340432
1847,158378.61671238617
1848,58671.47328579864
1849,116807.92830320743
1850,114842.16827259096
1851,145660.3947760801
1852,129088.18616015706
1853,122799.68419809452
1854,167594.05048908366
1855,142607.5704828045
1856,225073.21935832215
1857,132929.96987218346
1858,139272.26537543096
1859,123507.44669036202
1860,144782.09851958568
1861,123074.91225457175
1862,357815.09906139446
1863,355334.0534258887
1864,355355.7420182722
1865,325701.26235705835
1866,333677.2825637116
1867,235490.96941603272
1868,296833.69809351
1869,212271.72079425878
1870,231448.7105998689
1871,251488.7263667121
1872,180848.2408558698
1873,227872.9108449285
1874,148803.50971028107
1875,196767.1297529817
1876,191930.98989842366
1877,208413.52688519887
1878,205265.66153525392
1879,120855.9069262209
1880,133049.91938214237
1881,244440.488373552
1882,250763.48077379836
1883,184400.02608211047
1884,199259.84964055882
1885,228096.9666033534
1886,278365.5833157054
1887,221178.37806086772
1888,281154.4969220077
1889,168875.75734424713
1890,115614.42593863903
1891,143709.35907326953
1892,97114.86048301884
1893,120464.20439558603
1894,120900.26062777558
1895,124064.04731390657
1896,120562.22643290611
1897,110994.4095920261
1898,119471.00836241673
1899,151430.42405938578
1900,142954.03107899372
1901,147250.54228463693
1902,120054.5062537128
1903,206267.4649871866
1904,122625.82308573024
1905,188818.590727272
1906,137112.34703274505
1907,191941.88112367567
1908,118042.36994354172
1909,144658.83196491515
1910,130261.56081514705
1911,188869.5580922828
1912,276142.1314559596
1913,146844.59310118467
1914,75381.91605860715
1915,273764.6253756439
1916,29907.491410054397
1917,241871.72103926915
1918,144430.70817456127
1919,183236.03671678418
1920,150245.06166861145
1921,362001.375027467
1922,300865.8706777068
1923,227553.67794436874
1924,221000.81734082312
1925,198104.95313605873
1926,356320.01695620076
1927,133979.65165477426
1928,161534.18334654887
1929,122191.97697822175
1930,127047.08116689985
1931,144708.43650049213
1932,139424.7945264249
1933,169006.6639635941
1934,174709.7813950936
1935,168230.0433572329
1936,181027.6568034319
1937,179492.29255996484
1938,176740.98170216175
1939,221754.36765892094
1940,182669.1794475455
1941,168789.27367493257
1942,189152.2216422387
1943,202472.68215447458
1944,323234.0137634218
1945,340852.92577210185
1946,79211.84554793806
1947,247271.06349790422
1948,167809.26126574245
1949,249012.90092401186
1950,198008.6938126513
1951,252724.7677517708
1952,210879.30118381858
1953,181178.0043943381
1954,182312.53260751007
1955,128075.54443129104
1956,369609.6121441484
1957,151174.50027407677
1958,317681.730290402
1959,140439.649439672
1960,109192.30381389146
1961,120902.94139242532
1962,106569.41427299539
1963,114996.80921912461
1964,108178.00649674768
1965,146450.01073119
1966,146182.7410569573
1967,277999.838759865
1968,389777.0907490506
1969,349563.67526261066
1970,360388.0418619447
1971,492540.0390186183
1972,355987.45166871016
1973,282330.18797719217
1974,320509.36110926606
1975,633259.99401124
1976,265844.7455121548
1977,332067.3638179035
1978,322350.4376777341
1979,305352.4551792459
1980,183585.2324750431
1981,310992.47737322625
1982,209899.55854952245
1983,195804.6515330279
1984,171203.22988315797
1985,223191.29411048544
1986,217530.95784337746
1987,188572.5247110291
1988,182669.2447755041
1989,202544.93631781297
1990,219059.61747600656
1991,218255.5563219336
1992,216460.33456778887
1993,186758.13740274237
1994,229722.44088878948
1995,184053.53702781006
1996,245623.17745750476
1997,301201.7649765613
1998,285369.5251402335
1999,271568.40564321744
2000,314621.5746011927
2001,296138.5875379984
2002,249526.17421967484
2003,259874.10358597382
2004,292165.58978550095
2005,228575.62884505733
2006,217955.9283379679
2007,255269.78337750016
2008,218853.36133037155
2009,194569.04418658043
2010,201323.3546629405
2011,144049.24033761426
2012,179700.4802342212
2013,175438.97864207067
2014,190241.79506259869
2015,194374.86353989577
2016,193196.89098262577
2017,199406.55924037096
2018,118728.70048315631
2019,140037.81877327457
2020,101968.45863123723
2021,97065.17265340155
2022,182393.85563856695
2023,139533.48736738597
2024,298196.68074362166
2025,365098.9447798583
2026,177441.2123140357
2027,160943.64813570498
2028,148384.61140618566
2029,169015.85137460174
2030,258553.03609737617
2031,231176.93383196014
2032,240858.50718293127
2033,244709.94585325813
2034,178242.03838415927
2035,210642.77640819544
2036,213728.59023608718
2037,217083.93811662123
2038,332552.99886570295
2039,203449.77045291924
2040,302147.5790705357
2041,292959.44338774617
2042,202588.45092506392
2043,184528.60148413462
2044,177952.21473414107
2045,211938.7169956475
2046,145054.69231179063
2047,140175.21037895538
2048,149230.97318039145
2049,145260.78613495373
2050,174510.7248611818
2051,116322.34145820023
2052,121302.01361027262
2053,153633.882743971
2054,102277.90096255399
2055,143903.625661443
2056,156874.47276434692
2057,115067.07460475592
2058,205190.84685177202
2059,130587.725503768
2060,176962.13676204643
2061,178519.7563451151
2062,119806.4543193276
2063,118651.84256294066
2064,123787.02049419376
2065,113545.79283100316
2066,160563.27348904978
2067,118497.28711793617
2068,143012.01824983797
2069,84452.1967265553
2070,111731.66890028049
2071,97771.52477858197
2072,141035.0420202184
2073,137666.8149989278
2074,192288.68670778626
2075,141257.70146299148
2076,114871.14075475514
2077,150091.0904602683
2078,119677.7697924918
2079,143123.3711060446
2080,122939.3169423921
2081,123983.89821718354
2082,109748.4939450578
2083,135604.48740133079
2084,110126.68478969272
2085,117904.70078608024
2086,115884.10383438127
2087,127152.36954012867
2088,93861.29189346229
2089,91408.83351162932
2090,129315.96934205672
2091,99957.73040805779
2092,123608.01867801341
2093,110774.54504001277
2094,116255.75817119943
2095,144424.09676697862
2096,87867.7410103338
2097,101922.45965961774
2098,139286.7104447885
2099,58968.76844771056
2100,72499.04583359549
2101,106962.51892218649
2102,142735.58891391222
2103,100957.22835107533
2104,140056.26677883684
2105,125057.10659382568
2106,59554.57951872638
2107,192443.50025706727
2108,117080.97629736953
2109,105551.68179577985
2110,111914.21607954906
2111,157554.79046690743
2112,123016.64969123669
2113,121627.46239678515
2114,126220.96669441149
2115,156006.66765061018
2116,111612.09653061925
2117,135248.07232842737
2118,125589.36651876483
2119,118609.1903553531
2120,129126.83279436344
2121,inf
2122,112982.54719710848
2123,88309.96361386706
2124,153363.21033871593
2125,133711.97751704717
2126,143701.4102261592
2127,153207.2856082751
2128,130260.87756261644
2129,90298.83722955885
2130,121011.34594097729
2131,149091.885927842
2132,110464.25561975005
2133,126289.34296105351
2134,130331.31801281698
2135,108829.28272258183
2136,67211.90945846714
2137,100276.16759637179
2138,139301.52234727677
2139,157534.84512457228
2140,139600.48778928962
2141,175295.52493953914
2142,124541.9333649516
2143,145062.92353067128
2144,115663.50181215914
2145,144511.94643840054
2146,164098.25748249327
2147,138060.6901702377
2148,143998.2138163612
2149,163013.71235297478
2150,221609.04758131696
2151,126625.18360751381
2152,160102.3570542187
2153,183871.67013877872
2154,100312.66970849408
2155,137519.48774873745
2156,263769.5343187989
2157,235103.18217390994
2158,236201.4394187619
2159,218714.3225347706
2160,188690.33272660643
2161,253937.18576655837
2162,376142.9029837984
2163,370314.3782836179
2164,254950.37027703293
2165,193751.88115771007
2166,157544.25405336244
2167,214207.46024684046
2168,194795.25292532274
2169,191036.91200933768
2170,208897.14745101554
2171,165875.66594949065
2172,130958.00610161507
2173,170547.33576159962
2174,219698.85432102872
2175,290996.91372572875
2176,294529.01381649607
2177,231969.3019364926
2178,217027.47848293232
2179,141826.4134989152
2180,193603.42343107917
2181,193694.77034098
2182,223155.61751853954
2183,193762.78331606477
2184,116722.48969898706
2185,131715.30139704148
2186,153042.39703665374
2187,169874.89735390805
2188,161470.45692343902
2189,309655.1607590695
2190,74657.80997585997
2191,78387.83897900411
2192,85589.03342349321
2193,105912.39302819577
2194,109661.74765039994
2195,105432.28769722675
2196,103730.93632738455
2197,117610.31197316317
2198,163394.63283747635
2199,194753.64440068114
2200,132449.05751201644
2201,129857.70160517556
2202,204709.97424312707
2203,122282.80394888307
2204,147790.00694636654
2205,103082.84921218824
2206,123795.88957777053
2207,190019.1071871185
2208,237538.12834391906
2209,188379.29821902583
2210,125287.08124287483
2211,117905.5300608312
2212,131127.93848262946
2213,111340.95799756292
2214,141315.27008697504
2215,104102.1776627706
2216,143235.66441836453
2217,70331.40003123051
2218,96424.20629566874
2219,88902.96941534677
2220,77000.38507195606
2221,276141.53891771805
2222,249953.03645087502
2223,294715.51072640327
2224,222486.19138583407
2225,120377.5121135541
2226,179703.75784323717
2227,205882.16957503927
2228,269728.88351009705
2229,249180.5575514504
2230,145916.77669480888
2231,212722.80339726392
2232,186785.92422291855
2233,175207.21568088426
2234,255376.0997669447
2235,223910.56259235356
2236,261735.60712629976
2237,319590.0266717355
2238,203054.56050418902
2239,117270.40376226374
2240,159087.6447166404
2241,151307.23296948985
2242,128180.69188840334
2243,137071.76794509907
2244,113324.65697647465
2245,107621.24330241885
2246,138871.17570764013
2247,130054.42011242823
2248,125178.63670776814
2249,125537.90491613017
2250,131981.3070165099
2251,96358.31774670938
2252,175170.22968777054
2253,154191.7885223518
2254,176615.15859534117
2255,186293.9439999725
2256,177158.16055045294
2257,208900.63384407264
2258,172576.77557563948
2259,178803.27834683371
2260,129762.13006577519
2261,189246.22848125585
2262,187844.89249158782
2263,357807.7198219746
2264,514320.0991742022
2265,158299.47130581728
2266,255368.06285623668
2267,306879.56887341937
2268,403953.4883418053
2269,161999.0866368429
2270,201814.67575702662
2271,216271.7364519301
2272,237972.48102268195
2273,168532.9010012347
2274,178564.1972980931
2275,160792.4751735519
2276,202129.00143247476
2277,187898.17293481858
2278,147119.87750293626
2279,122935.52119337916
2280,113752.03588962615
2281,166154.91243331684
2282,178281.58571929135
2283,117696.93360544405
2284,121313.79944634254
2285,140581.87628787025
2286,123084.19984936029
2287,349315.65203587
2288,265432.9829809714
2289,328030.6146033507
2290,412601.8840439774
2291,313044.4406378216
2292,424804.65627949324
2293,445998.7044545921
2294,362861.11670076504
2295,474507.80707645055
2296,251628.1416044566
2297,330198.3035085805
2298,325286.04235839605
2299,353366.59649951826
2300,306922.8130432641
2301,309695.8425389699
2302,244445.1216291522
2303,247111.43744620704
2304,239444.6396039322
2305,191597.41403917054
2306,186698.30290582942
2307,199247.2368015258
2308,214312.28414634272
2309,267366.8133683311
2310,202488.34750718382
2311,202067.47019340875
2312,184942.66502415368
2313,179819.6908210243
2314,183660.72999529418
2315,187064.44360784016
2316,210665.40235940836
2317,189883.55971371353
2318,184794.23805161848
2319,190031.7701675774
2320,191316.86653482745
2321,240728.3016241829
2322,195973.1588072435
2323,187957.76459206638
2324,199452.3954456895
2325,221522.8624877756
2326,185312.45380319122
2327,206265.05526777994
2328,228466.49758420454
2329,194047.77339731748
2330,185674.59289038795
2331,340019.9538456401
2332,385139.70228890126
2333,318789.36854854843
2334,240649.42603126678
2335,277008.2975460389
2336,284504.75299754
2337,199194.51380379
2338,267742.920854274
2339,224402.56166741345
2340,387990.1992566331
2341,221431.11472707384
2342,240923.6938104135
2343,229038.0390433437
2344,218755.96491697215
2345,230273.40550072677
2346,213493.78158035732
2347,194076.64480059544
2348,240690.13741490166
2349,172882.53271838577
2350,312697.5016966315
2351,243206.11096044836
2352,252252.8736953275
2353,238805.73359807997
2354,136269.88345836985
2355,142834.53445330952
2356,157372.80305794955
2357,198056.56971807734
2358,196649.17847720953
2359,129064.96680571977
2360,121764.71711701312
2361,141911.51577579457
2362,263617.5154514223
2363,146693.1273791801
2364,170229.79805706337
2365,226174.28190483438
2366,204897.9182220874
2367,228598.98196604737
2368,209282.0974523772
2369,211902.1361678238
2370,170871.78024714804
2371,157109.70198784434
2372,196558.94545222164
2373,309047.89594843826
2374,309173.62471198355
2375,227613.82563416185
2376,280025.692845306
2377,333817.2493356006
2378,157418.49130958813
2379,206282.93212176123
2380,167151.02586903574
2381,177749.44274791575
2382,228711.47550931064
2383,203740.94451712968
2384,249589.03534384654
2385,175798.27341071307
2386,135435.58306821954
2387,129823.6183182233
2388,112958.14456940857
2389,117600.09157413643
2390,145354.5682202451
2391,139075.67924663253
2392,112851.29031851456
2393,179298.8158271773
2394,134444.56318427986
2395,208950.94399226116
2396,149076.81496766934
2397,216215.92623201557
2398,131650.40611996807
2399,67998.92471735679
2400,70964.36829832857
2401,122940.94372784531
2402,139228.19226944755
2403,142121.63165984792
2404,156104.76342930755
2405,165128.7864317154
2406,144788.76083612803
2407,129702.72735069276
2408,160666.47529955284
2409,118706.0142965665
2410,182491.02995916392
2411,111809.3223381652
2412,145041.94867790813
2413,122496.18387080089
2414,139838.68507095895
2415,133056.34320396872
2416,123785.13165331133
2417,131743.20646309754
2418,127070.31619912887
2419,122105.49692605378
2420,121192.36625207751
2421,107103.79170493993
2422,103531.39592328992
2423,112588.6432833604
2424,159734.3863074299
2425,190180.6404172957
2426,121221.78467768937
2427,115340.39809148078
2428,176557.87917130935
2429,116012.40174204041
2430,134594.38836090275
2431,107944.46840077057
2432,139697.29337147996
2433,137796.19666345906
2434,128029.8862412179
2435,142288.3403087694
2436,119769.1408430573
2437,107730.61962016903
2438,126184.96476322804
2439,110327.38823948771
2440,123867.01278836744
2441,103469.07512765324
2442,100536.57570617905
2443,138079.7995045874
2444,132910.54335227498
2445,95981.72155963305
2446,137092.4237002365
2447,191421.71561536376
2448,134246.48532547583
2449,118902.81926039718
2450,148352.6509280608
2451,118173.40948237816
2452,181082.93238274747
2453,101576.43892892064
2454,121886.70926461286
2455,115387.88580690695
2456,139055.9347828459
2457,128241.36962571151
2458,131491.5838386809
2459,110561.82448069208
2460,148155.3984058052
2461,129958.23902368265
2462,130913.61443557979
2463,129076.53749272185
2464,166607.0940796065
2465,138402.93477335633
2466,120147.42533148044
2467,152758.08849612923
2468,84448.0691091378
2469,76448.0115568541
2470,201378.9937316417
2471,208312.556639219
2472,145233.9133286263
2473,106107.57907300883
2474,74231.36858362332
2475,223424.03683555903
2476,109016.11977027201
2477,119217.72381806599
2478,146770.63408582422
2479,101428.13970066365
2480,146780.78243114636
2481,123602.40463970884
2482,133774.7473526672
2483,107732.3148580053
2484,123033.9994281314
2485,129264.78365597565
2486,138292.84752173093
2487,175720.2053163282
2488,178376.25018638727
2489,150641.2489638562
2490,143679.05645076183
2491,105824.73010097214
2492,196759.62378768224
2493,155430.68833912016
2494,140081.44680196716
2495,87123.30710143603
2496,240796.89762952918
2497,154896.1059856928
2498,107459.9298246641
2499,88490.17780275628
2500,117897.77165046694
2501,143407.04760635577
2502,138695.35866979937
2503,93794.09090447486
2504,143048.37022915052
2505,220016.6933338731
2506,263742.74547814735
2507,295227.6313840555
2508,267298.64629639103
2509,223337.6251171334
2510,224196.6735588793
2511,179137.7053839176
2512,200902.3122381401
2513,235280.18070904998
2514,287594.27425564587
2515,143546.85491178665
2516,181465.12081410966
2517,141842.2056516784
2518,155985.00299386878
2519,218067.7596748464
2520,216006.7597081294
2521,190991.59813177804
2522,225217.99197722715
2523,121166.13265859555
2524,134817.75974394032
2525,142403.118973731
2526,134713.0454256823
2527,119374.05852067046
2528,129065.05912092603
2529,132947.65586143706
2530,126696.31620640613
2531,243786.1886969264
2532,226403.30681458345
2533,198479.21946288392
2534,229449.6003008225
2535,285017.64749927656
2536,234082.71255117416
2537,227307.82655536907
2538,189596.84241722745
2539,197170.33885469762
2540,183275.00976645233
2541,188273.57938152357
2542,162184.83848966504
2543,115110.70351706543
2544,113495.23422014409
2545,131775.15457723817
2546,129570.61099267159
2547,149750.46684902883
2548,166057.74629538922
2549,155675.9263200029
2550,1153526.4589481049
2551,147680.9561655625
2552,133155.5155899292
2553,78191.70635162562
2554,88391.94760610044
2555,120276.5001495409
2556,100558.17501940325
2557,105205.26654276236
2558,136791.75202991016
2559,118738.11305559507
2560,141370.80611197258
2561,142813.14973711627
2562,119265.0022335347
2563,128278.24881588336
2564,186825.89729157664
2565,131155.20315427505
2566,130298.21324799009
2567,122112.38221636676
2568,176243.85705930603
2569,212715.47487265005
2570,125119.36335266255
2571,167170.03642484458
2572,159507.8337586608
2573,200154.06451423955
2574,319583.3976503396
2575,139873.86359489124
2576,118900.93407484597
2577,121183.68369068274
2578,98718.34849801012
2579,64189.78903738119
2580,103672.30186630676
2581,119140.57774137039
2582,134051.99120773788
2583,260204.49322005291
2584,184345.49602207716
2585,189418.4849603784
2586,217889.60513247532
2587,203620.099329838
2588,143073.49122937163
2589,159544.1373997603
2590,213919.56081897372
2591,242622.75683731865
2592,212988.677382057
2593,247211.05534988779
2594,193370.11552693724
2595,214200.99982775838
2596,303407.54721182096
2597,191028.59986495017
2598,295370.5888000729
2599,340948.7111015355
2600,100484.99346236238
2601,145926.77902144464
2602,93831.15287457744
2603,102424.59763531122
2604,94563.29978595888
2605,93494.32095843267
2606,145325.04476016594
2607,235886.7636132749
2608,194224.90971232604
2609,184397.10245735088
2610,109417.20604612188
2611,103878.13197913712
2612,163285.7271422954
2613,138884.6188992307
2614,123508.38898862434
2615,167490.5918013068
2616,154990.54719898346
2617,176815.83565292935
2618,193281.22581416965
2619,195655.06408439105
2620,188652.36708015326
2621,174828.82825998132
2622,180844.03691737592
2623,233953.24148223974
2624,314788.0699728603
2625,278324.60423727037
2626,186950.10218173036
2627,161902.88393921294
2628,408906.3113850892
2629,485505.2709280486
2630,340069.57066076127
2631,475586.27098485647
2632,389702.19609248056
2633,265288.7653998594
2634,403118.5239095135
2635,164619.35821671103
2636,184780.9548556921
2637,187543.7023708234
2638,270602.70656784106
2639,181533.34074057467
2640,157836.04040085696
2641,105563.044730123
2642,181469.64205192617
2643,113634.01303337817
2644,126286.6632026779
2645,123001.07660992316
2646,106478.24995549797
2647,117366.35868466596
2648,147748.66314128166
2649,157242.50963122156
2650,142526.57022566642
2651,146135.03519561095
2652,391107.469935276
2653,243852.34209456237
2654,241573.24821330767
2655,380561.5701726135
2656,322243.8195953526
2657,333504.4541007123
2658,287619.3712593591
2659,299065.1347535449
2660,355002.53532740823
2661,330448.62782075925
2662,338898.3768945563
2663,285926.9569086061
2664,261452.108526801
2665,296405.94876022823
2666,266984.2321530664
2667,185735.49421289962
2668,193223.47056558658
2669,186588.4559235205
2670,287177.75095551985
2671,197004.18398106477
2672,203392.05597273388
2673,200118.5157603199
2674,205354.70158418783
2675,172492.59134168955
2676,207171.41796138667
2677,202315.92644169214
2678,267450.71554784407
2679,277555.22011533385
2680,272589.0186296109
2681,401556.1485032095
2682,331130.94256557146
2683,549627.0344407582
2684,308634.33234529756
2685,341191.9731246694
2686,248207.78881337377
2687,298993.0205429213
2688,220910.1285011983
2689,206468.94819724167
2690,422062.5349902535
2691,183797.02805389167
2692,138059.94955160425
2693,206950.0053769989
2694,142193.53618306786
2695,199773.99651169492
2696,192952.89373510913
2697,184447.8218287272
2698,215399.4227619837
2699,168870.9258105796
2700,151916.98425968766
2701,172071.3421701216
2702,125756.1253255428
2703,151111.60022298337
2704,137397.21220529897
2705,115913.80898986378
2706,120146.48002984317
2707,140310.31142840476
2708,123965.29140261159
2709,103868.9934632786
2710,125858.73844600841
2711,186450.3101087793
2712,377913.5231570817
2713,172154.21259789987
2714,159900.07995398444
2715,155693.83595115153
2716,154996.12718195876
2717,198231.38667084143
2718,230606.92754805426
2719,164200.638606552
2720,200274.8581452036
2721,136861.84101592583
2722,170300.06724242365
2723,155214.34735750008
2724,130335.62178385486
2725,131578.9390334316
2726,143724.31574688517
2727,164867.34054069428
2728,194332.14015838044
2729,150009.46977012715
2730,145770.1430613151
2731,143632.9552792123
2732,124533.18898060314
2733,157561.32677810386
2734,148805.39004342892
